method,userId,rank,movieId,title
Hybrid-Weighted,344,6,2150,"Gods Must Be Crazy, The (1980)"
Hybrid-Weighted,344,7,152077,10 Cloverfield Lane (2016)
Hybrid-Weighted,344,8,1753,Half Baked (1998)
Hybrid-Weighted,344,9,3213,Batman: Mask of the Phantasm (1993)
Hybrid-Weighted,344,10,4239,Blow (2001)
Hybrid-Weighted,345,1,3037,Little Big Man (1970)
Hybrid-Weighted,345,2,5468,20 Million Miles to Earth (1957)
Hybrid-Weighted,345,3,4294,"5,000 Fingers of Dr. T, The (1953)"
Hybrid-Weighted,345,4,42556,7 Faces of Dr. Lao (1964)
Hybrid-Weighted,345,5,7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)"
Hybrid-Weighted,345,6,7756,Alexander Nevsky (Aleksandr Nevskiy) (1938)
Hybrid-Weighted,345,7,680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)"
Hybrid-Weighted,345,8,6021,"American Friend, The (Amerikanische Freund, Der) (1977)"
Hybrid-Weighted,345,9,3683,Blood Simple (1984)
Hybrid-Weighted,345,10,54001,Harry Potter and the Order of the Phoenix (2007)
Hybrid-Weighted,346,1,1084,Bonnie and Clyde (1967)
Hybrid-Weighted,346,2,3152,"Last Picture Show, The (1971)"
Hybrid-Weighted,346,3,898,"Philadelphia Story, The (1940)"
Hybrid-Weighted,346,4,104879,Prisoners (2013)
Hybrid-Weighted,346,5,6460,"Trial, The (Procès, Le) (1962)"
Hybrid-Weighted,346,6,48698,Deliver Us from Evil (2006)
Hybrid-Weighted,346,7,55444,Control (2007)
Hybrid-Weighted,346,8,26350,"Passenger, The (Professione: reporter) (1975)"
Hybrid-Weighted,346,9,55118,Eastern Promises (2007)
Hybrid-Weighted,346,10,55276,Michael Clayton (2007)
Hybrid-Weighted,347,1,280,Murder in the First (1995)
Hybrid-Weighted,347,2,207,"Walk in the Clouds, A (1995)"
Hybrid-Weighted,347,3,802,Phenomenon (1996)
Hybrid-Weighted,347,4,163,Desperado (1995)
Hybrid-Weighted,347,5,198,Strange Days (1995)
Hybrid-Weighted,347,6,733,"Rock, The (1996)"
Hybrid-Weighted,347,7,17,Sense and Sensibility (1995)
Hybrid-Weighted,347,8,553,Tombstone (1993)
Hybrid-Weighted,347,9,11,"American President, The (1995)"
Hybrid-Weighted,347,10,527,Schindler's List (1993)
Hybrid-Weighted,348,1,69481,"Hurt Locker, The (2008)"
Hybrid-Weighted,348,2,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
Hybrid-Weighted,348,3,5299,My Big Fat Greek Wedding (2002)
Hybrid-Weighted,348,4,35836,"40-Year-Old Virgin, The (2005)"
Hybrid-Weighted,348,5,5690,Grave of the Fireflies (Hotaru no haka) (1988)
Hybrid-Weighted,348,6,52328,Sunshine (2007)
Hybrid-Weighted,348,7,54881,"King of Kong, The (2007)"
Hybrid-Weighted,348,8,55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)"
Hybrid-Weighted,348,9,3386,JFK (1991)
Hybrid-Weighted,348,10,3100,"River Runs Through It, A (1992)"
Hybrid-Weighted,349,1,596,Pinocchio (1940)
Hybrid-Weighted,349,2,362,"Jungle Book, The (1994)"
Hybrid-Weighted,349,3,44,Mortal Kombat (1995)
Hybrid-Weighted,349,4,552,"Three Musketeers, The (1993)"
Hybrid-Weighted,349,5,318,"Shawshank Redemption, The (1994)"
Hybrid-Weighted,349,6,280,Murder in the First (1995)
Hybrid-Weighted,349,7,207,"Walk in the Clouds, A (1995)"
Hybrid-Weighted,349,8,17,Sense and Sensibility (1995)
Hybrid-Weighted,349,9,110,Braveheart (1995)
Hybrid-Weighted,349,10,62,Mr. Holland's Opus (1995)
Hybrid-Weighted,350,1,47,Seven (a.k.a. Se7en) (1995)
Hybrid-Weighted,350,2,24,Powder (1995)
Hybrid-Weighted,350,3,110,Braveheart (1995)
Hybrid-Weighted,350,4,88,Black Sheep (1996)
Hybrid-Weighted,350,5,1042,That Thing You Do! (1996)
Hybrid-Weighted,350,6,467,Live Nude Girls (1995)
Hybrid-Weighted,350,7,1049,"Ghost and the Darkness, The (1996)"
Hybrid-Weighted,350,8,782,"Fan, The (1996)"
Hybrid-Weighted,350,9,1476,Private Parts (1997)
Hybrid-Weighted,350,10,296,Pulp Fiction (1994)
Hybrid-Weighted,351,1,5630,Red Dragon (2002)
Hybrid-Weighted,351,2,27773,Old Boy (2003)
Hybrid-Weighted,351,3,1835,City of Angels (1998)
Hybrid-Weighted,351,4,1873,"Misérables, Les (1998)"
Hybrid-Weighted,351,5,71379,Paranormal Activity (2009)
Hybrid-Weighted,351,6,57274,[REC] (2007)
Hybrid-Weighted,351,7,45503,Peaceful Warrior (2006)
Hybrid-Weighted,351,8,72226,Fantastic Mr. Fox (2009)
Hybrid-Weighted,351,9,1090,Platoon (1986)
Hybrid-Weighted,351,10,741,Ghost in the Shell (Kôkaku kidôtai) (1995)
Hybrid-Weighted,352,1,1245,Miller's Crossing (1990)
Hybrid-Weighted,352,2,121231,It Follows (2014)
Hybrid-Weighted,352,3,50804,Hannibal Rising (2007)
Hybrid-Weighted,352,4,3265,Hard-Boiled (Lat sau san taam) (1992)
Hybrid-Weighted,352,5,1218,"Killer, The (Die xue shuang xiong) (1989)"
Hybrid-Weighted,352,6,26681,Bullet in the Head (1990)
Hybrid-Weighted,352,7,26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)"
Hybrid-Weighted,352,8,26401,Last Hurrah for Chivalry (Hao xia) (1979)
Hybrid-Weighted,352,9,3972,"Legend of Drunken Master, The (Jui kuen II) (1994)"
Hybrid-Weighted,352,10,26547,Police Story (Ging chaat goo si) (1985)
Hybrid-Weighted,353,1,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
Hybrid-Weighted,353,2,207,"Walk in the Clouds, A (1995)"
Hybrid-Weighted,353,3,195,Something to Talk About (1995)
Hybrid-Weighted,353,4,611,Hellraiser: Bloodline (1996)
Hybrid-Weighted,353,5,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)"
Hybrid-Weighted,353,6,778,Trainspotting (1996)
Hybrid-Weighted,353,7,175,Kids (1995)
Hybrid-Weighted,353,8,62,Mr. Holland's Opus (1995)
Hybrid-Weighted,353,9,23,Assassins (1995)
Hybrid-Weighted,353,10,356,Forrest Gump (1994)
Hybrid-Weighted,354,1,1884,Fear and Loathing in Las Vegas (1998)
Hybrid-Weighted,354,2,3556,"Virgin Suicides, The (1999)"
Hybrid-Weighted,354,3,27773,Old Boy (2003)
Hybrid-Weighted,354,4,44761,Brick (2005)
Hybrid-Weighted,354,5,3740,Big Trouble in Little China (1986)
Hybrid-Weighted,354,6,61240,Let the Right One In (Låt den rätte komma in) (2008)
Hybrid-Weighted,354,7,72226,Fantastic Mr. Fox (2009)
Hybrid-Weighted,354,8,69481,"Hurt Locker, The (2008)"
Hybrid-Weighted,354,9,68237,Moon (2009)
Hybrid-Weighted,354,10,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)"
Hybrid-Weighted,355,1,953,It's a Wonderful Life (1946)
Hybrid-Weighted,355,2,2431,Patch Adams (1998)
Hybrid-Weighted,355,3,5008,Witness for the Prosecution (1957)
Hybrid-Weighted,355,4,2081,"Little Mermaid, The (1989)"
Hybrid-Weighted,355,5,2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989)
Hybrid-Weighted,355,6,4226,Memento (2000)
Hybrid-Weighted,355,7,2580,Go (1999)
Hybrid-Weighted,355,8,4880,Life as a House (2001)
Hybrid-Weighted,355,9,1081,Victor/Victoria (1982)
Hybrid-Weighted,355,10,3404,Titanic (1953)
Hybrid-Weighted,356,1,1243,Rosencrantz and Guildenstern Are Dead (1990)
Hybrid-Weighted,356,2,1217,Ran (1985)
Hybrid-Weighted,356,3,3677,Baraka (1992)
Hybrid-Weighted,356,4,1962,Driving Miss Daisy (1989)
Hybrid-Weighted,356,5,6993,Hannah and Her Sisters (1986)
Hybrid-Weighted,356,6,3814,Love and Death (1975)
Hybrid-Weighted,356,7,33162,Kingdom of Heaven (2005)
Hybrid-Weighted,356,8,54190,Across the Universe (2007)
Hybrid-Weighted,356,9,3030,Yojimbo (1961)
Hybrid-Weighted,356,10,40148,Revolver (2005)
Hybrid-Weighted,357,1,1945,On the Waterfront (1954)
Hybrid-Weighted,357,2,89904,The Artist (2011)
Hybrid-Weighted,357,3,1411,Hamlet (1996)
Hybrid-Weighted,357,4,1955,Kramer vs. Kramer (1979)
Hybrid-Weighted,357,5,971,Cat on a Hot Tin Roof (1958)
Hybrid-Weighted,357,6,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
Hybrid-Weighted,357,7,3022,"General, The (1926)"
Hybrid-Weighted,357,8,7121,Adam's Rib (1949)
Hybrid-Weighted,357,9,1939,"Best Years of Our Lives, The (1946)"
Hybrid-Weighted,357,10,25906,Mr. Skeffington (1944)
Hybrid-Weighted,358,1,59387,"Fall, The (2006)"
Hybrid-Weighted,358,2,971,Cat on a Hot Tin Roof (1958)
Hybrid-Weighted,358,3,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
Hybrid-Weighted,358,4,12,Dracula: Dead and Loving It (1995)
Hybrid-Weighted,358,5,98491,Paperman (2012)
Hybrid-Weighted,358,6,8827,"Bill Cosby, Himself (1983)"
Hybrid-Weighted,358,7,6619,Uptown Girls (2003)
Hybrid-Weighted,358,8,898,"Philadelphia Story, The (1940)"
Hybrid-Weighted,358,9,1104,"Streetcar Named Desire, A (1951)"
Hybrid-Weighted,358,10,1411,Hamlet (1996)
Hybrid-Weighted,359,1,1242,Glory (1989)
Hybrid-Weighted,359,2,953,It's a Wonderful Life (1946)
Hybrid-Weighted,359,3,2248,Say Anything... (1989)
Hybrid-Weighted,359,4,61240,Let the Right One In (Låt den rätte komma in) (2008)
Hybrid-Weighted,359,5,79702,Scott Pilgrim vs. the World (2010)
Hybrid-Weighted,359,6,68157,Inglourious Basterds (2009)
Hybrid-Weighted,359,7,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)"
Hybrid-Weighted,359,8,376,"River Wild, The (1994)"
Hybrid-Weighted,359,9,1835,City of Angels (1998)
Hybrid-Weighted,359,10,81591,Black Swan (2010)
Hybrid-Weighted,361,1,4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993)
Hybrid-Weighted,361,2,7573,Never Say Never Again (1983)
Hybrid-Weighted,361,3,64839,"Wrestler, The (2008)"
Hybrid-Weighted,361,4,4102,Eddie Murphy Raw (1987)
Hybrid-Weighted,361,5,54881,"King of Kong, The (2007)"
Hybrid-Weighted,361,6,3030,Yojimbo (1961)
Hybrid-Weighted,361,7,122904,Deadpool (2016)
Hybrid-Weighted,361,8,74458,Shutter Island (2010)
Hybrid-Weighted,361,9,88129,Drive (2011)
Hybrid-Weighted,361,10,93840,"Cabin in the Woods, The (2012)"
Hybrid-Weighted,362,1,81834,Harry Potter and the Deathly Hallows: Part 1 (2010)
Hybrid-Weighted,362,2,139385,The Revenant (2015)
Hybrid-Weighted,362,3,88125,Harry Potter and the Deathly Hallows: Part 2 (2011)
Hybrid-Weighted,362,4,69844,Harry Potter and the Half-Blood Prince (2009)
Hybrid-Weighted,362,5,6502,28 Days Later (2002)
Hybrid-Weighted,362,6,11,"American President, The (1995)"
Hybrid-Weighted,362,7,3386,JFK (1991)
Hybrid-Weighted,362,8,3100,"River Runs Through It, A (1992)"
Hybrid-Weighted,362,9,5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)"
Hybrid-Weighted,362,10,74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972)
Hybrid-Weighted,363,1,2324,Life Is Beautiful (La Vita è bella) (1997)
Hybrid-Weighted,363,2,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
Hybrid-Weighted,363,3,109487,Interstellar (2014)
Hybrid-Weighted,363,4,60684,Watchmen (2009)
Hybrid-Weighted,363,5,1358,Sling Blade (1996)
Hybrid-Weighted,363,6,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
Hybrid-Weighted,363,7,79702,Scott Pilgrim vs. the World (2010)
Hybrid-Weighted,363,8,31364,Memories of Murder (Salinui chueok) (2003)
Hybrid-Weighted,363,9,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
Hybrid-Weighted,363,10,65261,Ponyo (Gake no ue no Ponyo) (2008)
Hybrid-Weighted,364,1,47,Seven (a.k.a. Se7en) (1995)
Hybrid-Weighted,364,2,24,Powder (1995)
Hybrid-Weighted,364,3,110,Braveheart (1995)
Hybrid-Weighted,364,4,88,Black Sheep (1996)
Hybrid-Weighted,364,5,765,Jack (1996)
Hybrid-Weighted,364,6,1047,"Long Kiss Goodnight, The (1996)"
Hybrid-Weighted,364,7,1042,That Thing You Do! (1996)
Hybrid-Weighted,364,8,467,Live Nude Girls (1995)
Hybrid-Weighted,364,9,1049,"Ghost and the Darkness, The (1996)"
Hybrid-Weighted,364,10,782,"Fan, The (1996)"
Hybrid-Weighted,365,1,1203,12 Angry Men (1957)
Hybrid-Weighted,365,2,56782,There Will Be Blood (2007)
Hybrid-Weighted,365,3,72167,"Boondock Saints II: All Saints Day, The (2009)"
Hybrid-Weighted,365,4,98083,Jackass 3.5 (2011)
Hybrid-Weighted,365,5,80139,Jackass 2.5 (2007)
Hybrid-Weighted,365,6,104925,"Family, The (2013)"
Hybrid-Weighted,365,7,128914,Tom Segura: Completely Normal (2014)
Hybrid-Weighted,365,8,162344,Tom Segura: Mostly Stories (2016)
Hybrid-Weighted,365,9,115122,What We Do in the Shadows (2014)
Hybrid-Weighted,365,10,128360,The Hateful Eight (2015)
Hybrid-Weighted,366,1,139385,The Revenant (2015)
Hybrid-Weighted,366,2,111,Taxi Driver (1976)
Hybrid-Weighted,366,3,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
Hybrid-Weighted,366,4,1645,The Devil's Advocate (1997)
Hybrid-Weighted,366,5,122912,Avengers: Infinity War - Part I (2018)
Hybrid-Weighted,366,6,180095,Wonder (2017)
Hybrid-Weighted,366,7,95510,"Amazing Spider-Man, The (2012)"
Hybrid-Weighted,366,8,96821,"Perks of Being a Wallflower, The (2012)"
Hybrid-Weighted,366,9,93510,21 Jump Street (2012)
Hybrid-Weighted,366,10,122892,Avengers: Age of Ultron (2015)
Hybrid-Weighted,367,1,322,Swimming with Sharks (1995)
Hybrid-Weighted,367,2,1243,Rosencrantz and Guildenstern Are Dead (1990)
Hybrid-Weighted,367,3,2019,Seven Samurai (Shichinin no samurai) (1954)
Hybrid-Weighted,367,4,3983,You Can Count on Me (2000)
Hybrid-Weighted,367,5,3505,No Way Out (1987)
Hybrid-Weighted,367,6,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)"
Hybrid-Weighted,367,7,5673,Punch-Drunk Love (2002)
Hybrid-Weighted,367,8,2160,Rosemary's Baby (1968)
Hybrid-Weighted,367,9,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004)
Hybrid-Weighted,367,10,65188,Dear Zachary: A Letter to a Son About His Father (2008)
Hybrid-Weighted,368,1,1243,Rosencrantz and Guildenstern Are Dead (1990)
Hybrid-Weighted,368,2,3022,"General, The (1926)"
Hybrid-Weighted,368,3,1060,Swingers (1996)
Hybrid-Weighted,368,4,3334,Key Largo (1948)
Hybrid-Weighted,368,5,1217,Ran (1985)
Hybrid-Weighted,368,6,7387,Dawn of the Dead (1978)
Hybrid-Weighted,368,7,7360,Dawn of the Dead (2004)
Hybrid-Weighted,368,8,6659,Tremors (1990)
Hybrid-Weighted,368,9,6857,Ninja Scroll (Jûbei ninpûchô) (1995)
Hybrid-Weighted,368,10,1209,Once Upon a Time in the West (C'era una volta il West) (1968)
Hybrid-Weighted,369,1,3030,Yojimbo (1961)
Hybrid-Weighted,369,2,3435,Double Indemnity (1944)
Hybrid-Weighted,369,3,5666,"Rules of Attraction, The (2002)"
Hybrid-Weighted,369,4,3494,True Grit (1969)
Hybrid-Weighted,369,5,4799,"It's a Mad, Mad, Mad, Mad World (1963)"
Hybrid-Weighted,369,6,1227,Once Upon a Time in America (1984)
Hybrid-Weighted,369,7,1147,When We Were Kings (1996)
Hybrid-Weighted,369,8,2524,"Towering Inferno, The (1974)"
Hybrid-Weighted,369,9,5490,The Big Bus (1976)
Hybrid-Weighted,369,10,5915,Victory (a.k.a. Escape to Victory) (1981)
Hybrid-Weighted,370,1,5690,Grave of the Fireflies (Hotaru no haka) (1988)
Hybrid-Weighted,370,2,79702,Scott Pilgrim vs. the World (2010)
Hybrid-Weighted,370,3,27773,Old Boy (2003)
Hybrid-Weighted,370,4,61240,Let the Right One In (Låt den rätte komma in) (2008)
Hybrid-Weighted,370,5,551,"Nightmare Before Christmas, The (1993)"
Hybrid-Weighted,370,6,26662,Kiki's Delivery Service (Majo no takkyûbin) (1989)
Hybrid-Weighted,370,7,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
Hybrid-Weighted,370,8,3556,"Virgin Suicides, The (1999)"
Hybrid-Weighted,370,9,81834,Harry Potter and the Deathly Hallows: Part 1 (2010)
Hybrid-Weighted,370,10,139385,The Revenant (2015)
Hybrid-Weighted,371,1,27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000)
Hybrid-Weighted,371,2,26082,Harakiri (Seppuku) (1962)
Hybrid-Weighted,371,3,31364,Memories of Murder (Salinui chueok) (2003)
Hybrid-Weighted,371,4,5244,Shogun Assassin (1980)
Hybrid-Weighted,371,5,31410,"Downfall (Untergang, Der) (2004)"
Hybrid-Weighted,371,6,1209,Once Upon a Time in the West (C'era una volta il West) (1968)
Hybrid-Weighted,371,7,2810,Perfect Blue (1997)
Hybrid-Weighted,371,8,32387,"Sword of Doom, The (Dai-bosatsu tôge) (1966)"
Hybrid-Weighted,371,9,4640,Brother (2000)
Hybrid-Weighted,371,10,6368,Cinemania (2002)
Hybrid-Weighted,372,1,1267,"Manchurian Candidate, The (1962)"
Hybrid-Weighted,372,2,1252,Chinatown (1974)
Hybrid-Weighted,372,3,1248,Touch of Evil (1958)
Hybrid-Weighted,372,4,232,Eat Drink Man Woman (Yin shi nan nu) (1994)
Hybrid-Weighted,372,5,1124,On Golden Pond (1981)
Hybrid-Weighted,372,6,2872,Excalibur (1981)
Hybrid-Weighted,372,7,1178,Paths of Glory (1957)
Hybrid-Weighted,372,8,3022,"General, The (1926)"
Hybrid-Weighted,372,9,1256,Duck Soup (1933)
Hybrid-Weighted,372,10,3019,Drugstore Cowboy (1989)
Hybrid-Weighted,373,1,260,Star Wars: Episode IV - A New Hope (1977)
Hybrid-Weighted,373,2,373,Red Rock West (1992)
Hybrid-Weighted,373,3,342,Muriel's Wedding (1994)
Hybrid-Weighted,373,4,491,"Man Without a Face, The (1993)"
Hybrid-Weighted,373,5,58,"Postman, The (Postino, Il) (1994)"
Hybrid-Weighted,373,6,97,"Hate (Haine, La) (1995)"
Hybrid-Weighted,373,7,175,Kids (1995)
Hybrid-Weighted,373,8,778,Trainspotting (1996)
Hybrid-Weighted,373,9,14,Nixon (1995)
Hybrid-Weighted,373,10,497,Much Ado About Nothing (1993)
Hybrid-Weighted,374,1,733,"Rock, The (1996)"
Hybrid-Weighted,374,2,736,Twister (1996)
Hybrid-Weighted,374,3,266,Legends of the Fall (1994)
Hybrid-Weighted,374,4,168,First Knight (1995)
Hybrid-Weighted,374,5,553,Tombstone (1993)
Hybrid-Weighted,374,6,474,In the Line of Fire (1993)
Hybrid-Weighted,374,7,6,Heat (1995)
Hybrid-Weighted,374,8,86,White Squall (1996)
Hybrid-Weighted,374,9,50,"Usual Suspects, The (1995)"
Hybrid-Weighted,374,10,589,Terminator 2: Judgment Day (1991)
Hybrid-Weighted,375,1,72998,Avatar (2009)
Hybrid-Weighted,375,2,1188,Strictly Ballroom (1992)
Hybrid-Weighted,375,3,1296,"Room with a View, A (1986)"
Hybrid-Weighted,375,4,5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)"
Hybrid-Weighted,375,5,74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972)
Hybrid-Weighted,375,6,3654,"Guns of Navarone, The (1961)"
Hybrid-Weighted,375,7,4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)"
Hybrid-Weighted,375,8,362,"Jungle Book, The (1994)"
Hybrid-Weighted,375,9,1242,Glory (1989)
Hybrid-Weighted,375,10,1921,Pi (1998)
Hybrid-Weighted,376,1,1274,Akira (1988)
Hybrid-Weighted,376,2,551,"Nightmare Before Christmas, The (1993)"
Hybrid-Weighted,376,3,2761,"Iron Giant, The (1999)"
Hybrid-Weighted,376,4,72226,Fantastic Mr. Fox (2009)
Hybrid-Weighted,376,5,69481,"Hurt Locker, The (2008)"
Hybrid-Weighted,376,6,68237,Moon (2009)
Hybrid-Weighted,376,7,5225,And Your Mother Too (Y tu mamá también) (2001)
Hybrid-Weighted,376,8,61240,Let the Right One In (Låt den rätte komma in) (2008)
Hybrid-Weighted,376,9,7387,Dawn of the Dead (1978)
Hybrid-Weighted,376,10,1921,Pi (1998)
Hybrid-Weighted,377,1,779,'Til There Was You (1997)
Hybrid-Weighted,377,2,27751,'Salem's Lot (2004)
Hybrid-Weighted,377,3,7121,Adam's Rib (1949)
Hybrid-Weighted,377,4,932,"Affair to Remember, An (1957)"
Hybrid-Weighted,377,5,2907,Superstar (1999)
Hybrid-Weighted,377,6,3022,"General, The (1926)"
Hybrid-Weighted,377,7,1238,Local Hero (1983)
Hybrid-Weighted,377,8,1934,You Can't Take It with You (1938)
Hybrid-Weighted,377,9,6650,Kind Hearts and Coronets (1949)
Hybrid-Weighted,377,10,3678,"Man with the Golden Arm, The (1955)"
Hybrid-Weighted,378,1,4878,Donnie Darko (2001)
Hybrid-Weighted,378,2,55247,Into the Wild (2007)
Hybrid-Weighted,378,3,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
Hybrid-Weighted,378,4,139385,The Revenant (2015)
Hybrid-Weighted,378,5,88125,Harry Potter and the Deathly Hallows: Part 2 (2011)
Hybrid-Weighted,378,6,1203,12 Angry Men (1957)
Hybrid-Weighted,378,7,166024,Whiplash (2013)
Hybrid-Weighted,378,8,168252,Logan (2017)
Hybrid-Weighted,378,9,122912,Avengers: Infinity War - Part I (2018)
Hybrid-Weighted,378,10,180095,Wonder (2017)
Hybrid-Weighted,379,1,1356,Star Trek: First Contact (1996)
Hybrid-Weighted,379,2,280,Murder in the First (1995)
Hybrid-Weighted,379,3,207,"Walk in the Clouds, A (1995)"
Hybrid-Weighted,379,4,442,Demolition Man (1993)
Hybrid-Weighted,379,5,527,Schindler's List (1993)
Hybrid-Weighted,379,6,780,Independence Day (a.k.a. ID4) (1996)
Hybrid-Weighted,379,7,736,Twister (1996)
Hybrid-Weighted,379,8,474,In the Line of Fire (1993)
Hybrid-Weighted,379,9,186,Nine Months (1995)
Hybrid-Weighted,379,10,158,Casper (1995)
Hybrid-Weighted,380,1,3030,Yojimbo (1961)
Hybrid-Weighted,380,2,951,His Girl Friday (1940)
Hybrid-Weighted,380,3,26681,Bullet in the Head (1990)
Hybrid-Weighted,380,4,26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)"
Hybrid-Weighted,380,5,26401,Last Hurrah for Chivalry (Hao xia) (1979)
Hybrid-Weighted,380,6,100906,Maniac Cop 2 (1990)
Hybrid-Weighted,380,7,156371,Everybody Wants Some (2016)
Hybrid-Weighted,380,8,70946,Troll 2 (1990)
Hybrid-Weighted,380,9,47404,Mind Game (2004)
Hybrid-Weighted,380,10,115727,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981)
Hybrid-Weighted,381,1,115617,Big Hero 6 (2014)
Hybrid-Weighted,381,2,64969,Yes Man (2008)
Hybrid-Weighted,381,3,3677,Baraka (1992)
Hybrid-Weighted,381,4,6993,Hannah and Her Sisters (1986)
Hybrid-Weighted,381,5,3814,Love and Death (1975)
Hybrid-Weighted,381,6,74458,Shutter Island (2010)
Hybrid-Weighted,381,7,1104,"Streetcar Named Desire, A (1951)"
Hybrid-Weighted,381,8,1955,Kramer vs. Kramer (1979)
Hybrid-Weighted,381,9,971,Cat on a Hot Tin Roof (1958)
Hybrid-Weighted,381,10,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
Hybrid-Weighted,382,1,93840,"Cabin in the Woods, The (2012)"
Hybrid-Weighted,382,2,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004)
Hybrid-Weighted,382,3,114935,Predestination (2014)
Hybrid-Weighted,382,4,128360,The Hateful Eight (2015)
Hybrid-Weighted,382,5,50804,Hannibal Rising (2007)
Hybrid-Weighted,382,6,122906,Black Panther (2017)
Hybrid-Weighted,382,7,167746,The Lego Batman Movie (2017)
Hybrid-Weighted,382,8,7573,Never Say Never Again (1983)
Hybrid-Weighted,382,9,353,"Crow, The (1994)"
Hybrid-Weighted,382,10,79274,Batman: Under the Red Hood (2010)
Hybrid-Weighted,383,1,4027,"O Brother, Where Art Thou? (2000)"
Hybrid-Weighted,383,2,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
Hybrid-Weighted,383,3,1680,Sliding Doors (1998)
Hybrid-Weighted,383,4,3100,"River Runs Through It, A (1992)"
Hybrid-Weighted,383,5,106782,"Wolf of Wall Street, The (2013)"
Hybrid-Weighted,383,6,5782,"Professional, The (Le professionnel) (1981)"
Hybrid-Weighted,383,7,55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)"
Hybrid-Weighted,383,8,1268,Pump Up the Volume (1990)
Hybrid-Weighted,383,9,2907,Superstar (1999)
Hybrid-Weighted,383,10,58,"Postman, The (Postino, Il) (1994)"
Hybrid-Weighted,384,1,1231,"Right Stuff, The (1983)"
Hybrid-Weighted,384,2,1035,"Sound of Music, The (1965)"
Hybrid-Weighted,384,3,1249,"Femme Nikita, La (Nikita) (1990)"
Hybrid-Weighted,384,4,2144,Sixteen Candles (1984)
Hybrid-Weighted,384,5,266,Legends of the Fall (1994)
Hybrid-Weighted,384,6,5673,Punch-Drunk Love (2002)
Hybrid-Weighted,384,7,1250,"Bridge on the River Kwai, The (1957)"
Hybrid-Weighted,384,8,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)"
Hybrid-Weighted,384,9,1245,Miller's Crossing (1990)
Hybrid-Weighted,384,10,741,Ghost in the Shell (Kôkaku kidôtai) (1995)
Hybrid-Weighted,385,1,1215,Army of Darkness (1993)
Hybrid-Weighted,385,2,86,White Squall (1996)
Hybrid-Weighted,385,3,1466,Donnie Brasco (1997)
Hybrid-Weighted,385,4,1721,Titanic (1997)
Hybrid-Weighted,385,5,1372,Star Trek VI: The Undiscovered Country (1991)
Hybrid-Weighted,385,6,1686,Red Corner (1997)
Hybrid-Weighted,385,7,1726,"Postman, The (1997)"
Hybrid-Weighted,385,8,2393,Star Trek: Insurrection (1998)
Hybrid-Weighted,385,9,1357,Shine (1996)
Hybrid-Weighted,385,10,1411,Hamlet (1996)
Hybrid-Weighted,386,1,337,What's Eating Gilbert Grape (1993)
Hybrid-Weighted,386,2,260,Star Wars: Episode IV - A New Hope (1977)
Hybrid-Weighted,386,3,373,Red Rock West (1992)
Hybrid-Weighted,386,4,778,Trainspotting (1996)
Hybrid-Weighted,386,5,86,White Squall (1996)
Hybrid-Weighted,386,6,175,Kids (1995)
Hybrid-Weighted,386,7,720,Wallace & Gromit: The Best of Aardman Animation (1996)
Hybrid-Weighted,386,8,527,Schindler's List (1993)
Hybrid-Weighted,386,9,14,Nixon (1995)
Hybrid-Weighted,386,10,494,Executive Decision (1996)
